layer_height,wall_thickness,infill_density,infill_pattern,nozzle_temperature,bed_temperature,print_speed,material,fan_speed,roughness,tension_strenght,elongation
0.15226371131063016,6.358114689414415,47.806382675288276,honeycomb,231.02638725856218,70.25707968022047,57.8195483071383,pla,54.252781481447386,218.07466389318196,18.407892422993626,1.5007795696151198
0.06378705612735376,9.941429085268874,86.66191057497593,grid,199.94238259598797,60.661140646906446,61.661434298239875,pla,-0.4647976513163199,133.07175210065986,27.371117674211895,2.336826902446741
0.028218241611763457,8.194674863703357,41.54149714784168,honeycomb,222.89176642167862,80.31605132284639,38.852867634448984,abs,92.03697973039358,33.24793528800669,24.290441306968464,1.767390509599238
0.09696945625926709,2.025068775235374,31.09491709088375,grid,225.03114719175687,65.79234007028491,118.92654108387202,abs,20.75547302336704,146.1839180820101,11.892151860730763,1.069728378459496
0.2083702290263191,7.311057050952002,42.47282042663822,grid,213.41725475114677,74.94113641157554,41.78386291802736,abs,80.26330867731546,242.84038950368713,27.710831063567735,3.0638737876918922
0.02471355383912829,7.327410630011509,36.7179840886143,grid,220.71244215078426,81.06819817247563,41.4723823411701,abs,102.71730997827628,26.60432614578491,25.44751531389158,1.7239501668647845
0.19634462551144383,4.149601452818156,19.98283152214479,honeycomb,204.42558482116084,66.11958119280898,40.081427784134824,abs,23.33409937261922,252.92621149576198,12.716582187004802,1.6909382897013887
0.10990325088953012,0.8628314729923329,38.8242501128998,honeycomb,222.21894466372322,59.39962942219273,120.30114387195219,pla,-0.3727373743030673,108.02442935159328,17.392037745443623,1.2025035164828162
0.10333052602822908,3.9766037346155088,88.08089729459117,grid,213.4809726995596,74.50316575664385,122.44183147936758,pla,76.22898600505134,151.69848728269625,33.974073504789324,2.791124574020594
0.10942426403736248,0.9699469955332791,48.92249484728294,grid,201.35246258996446,59.8276657867628,119.45457894352084,pla,6.0445857658433315,184.62360419345038,12.95158592192591,1.570469912789927
0.19836937602385665,4.2537496789687275,80.8494261075158,honeycomb,218.97594566801115,60.1355865342884,39.4875878907721,pla,-0.9004520825944073,221.91740011628127,33.914252072619156,3.261118358977842
0.1433965503596997,2.987865567362498,77.22206152653901,honeycomb,199.01545966244214,59.27707112458373,55.21945134268063,abs,-2.0876666650671996,197.8794034288337,32.52900232699141,2.7478218023872265
0.09812026531877455,1.478535459357476,39.476911656512726,grid,223.12731680904014,59.64703368663229,124.67196400327364,abs,-4.514788213445704,109.10239001545938,16.63184449874607,1.0974912752240347
0.06739976701100711,9.96089872413552,53.998002366023414,honeycomb,218.66933293462972,79.92073770244707,60.04539203144341,pla,101.40615244427087,77.80269704141084,27.801251391844055,1.9728591428930966
0.1990680147854148,5.058246017012678,65.43163594403998,honeycomb,200.37417312470973,60.97369473867738,41.706408925154335,abs,-1.225672543373507,328.79792638802354,26.89041609893766,2.6838522517915337
0.06442113185831926,9.957167363803208,92.14239130684997,grid,201.3659927603262,59.92041498879631,58.85974267352545,pla,4.804501828389676,133.56389120896986,27.663467025452338,2.0286077468452026
0.1537181316294062,9.895050281347192,31.292827909891955,honeycomb,210.04280245079727,69.93431849079866,61.456979409139464,pla,49.63196999313001,151.09579025141053,26.037255808596623,1.9443448836002084
0.01882553845874246,9.053707118804452,69.76652585315631,grid,214.8556334073814,75.74910489168134,38.06585235433808,abs,74.06197978043218,25.45022261085868,26.932624721345558,1.3626563350653336
0.08744326697789198,4.193521102394603,38.02579531646301,honeycomb,203.3534507712741,65.72981430348538,120.86077253221221,pla,28.59791948794067,177.07496904632262,12.311433891165064,1.167125664495023
0.19291141969507075,4.075404213883794,82.20622341368782,grid,220.8256091998876,60.13218197165253,36.57097332813315,pla,0.10349999473003849,214.43923829080015,35.56140767708424,3.3767543186197244
0.012875333220812295,10.174574507477647,39.5738880917183,honeycomb,198.7005502910367,58.678850571868274,38.998921277318985,abs,-3.431174495615431,73.84363346274247,23.59760580570404,1.1209162719965455
0.19691240051151224,3.27786804239804,74.95304838971894,grid,248.50553279534722,79.9773458675935,43.23130051237718,pla,97.74546046607992,355.13601240791814,20.748264384862807,1.219890108025579
0.09619638196991219,4.179404038741273,90.82397235667993,honeycomb,213.7524955239136,75.48801130615077,114.04187511057232,abs,77.90332140981572,139.35936765487187,33.789654901498636,2.9426828016238207
0.20505685876836272,5.239312429649803,62.014930348247326,grid,198.38347522501957,59.66851351126921,42.37281266293543,abs,0.5052214865964272,327.2519370352656,27.17708892099368,2.6103704412593944
0.05736136139883566,3.4083840763234687,48.24380266633016,honeycomb,253.0588676480018,79.96160323663702,59.50381050547777,pla,104.20349901063575,211.5206867233022,10.824302758886695,0.9964725601852474
0.10224420672530812,0.8393769618424259,33.690801319733524,grid,219.5917107249153,80.74742239697673,117.88575665314659,abs,100.83124109354023,122.7376214649554,13.810006105088789,1.5385315380351936
0.05703582130647614,6.457120641469523,8.59079632320731,honeycomb,241.93597135069183,74.38727407895216,55.72275728467338,pla,78.7846323797763,208.5041968838099,7.647852976869806,0.7141643709246338
0.0627032514799337,5.984166319389002,74.50993750882445,grid,218.7816955151874,60.64382689211117,58.718178458466866,abs,-10.392250033682494,88.05388703147172,36.81183172094798,2.3990178050234743
0.0596296455606293,2.8219295878105592,42.84288101247322,grid,249.13984234082656,79.45665396075593,59.17089824293069,abs,101.92411170980564,217.86145863359744,10.251175059487126,1.1651796424794736
0.20582225699554524,5.693505777891361,88.54730935928464,honeycomb,240.29824933827197,74.90083213756175,39.412116488978256,pla,81.2484467764837,352.0889117187539,27.472094638903403,1.6543798244073302
0.1500435298034216,0.9042818608230266,11.679017343202494,honeycomb,220.98631148128166,80.00808040199307,60.03238498127241,abs,94.45542081389512,152.141100118888,4.808072861325625,0.882713183880538
0.029036129865383006,0.9028399949301931,83.48738084770376,honeycomb,231.98480341126202,69.39726666846593,42.927731626789466,abs,51.20662594808349,40.463518223559035,6.99547814814018,0.8223023948345738
0.06189884599109694,3.113418092360942,38.631971013435766,honeycomb,206.09685730779657,65.52183736052798,57.503098949678595,pla,26.00405742021185,141.30736480025416,23.22950832460666,1.8103125808663345
0.09767489657137313,0.9846811459313113,29.472149986812138,honeycomb,222.03465310677288,81.7726194293844,118.43349311610208,abs,103.93082725010116,136.11872637834387,13.808537816677559,1.515249657546645
0.14766567434537797,7.231851994179308,9.931224907010392,grid,224.09318016185782,65.26724243285801,57.17348380565838,pla,19.036509869675932,158.50964592294764,19.148248237008723,1.8445839574801168
0.06244499393562119,10.248027157342944,50.520232331331115,grid,231.1825915137586,69.97669108255256,57.89724002784299,pla,46.37675586632387,128.33717796815404,15.897330818661906,1.1927042329589008
0.005263777125393674,9.899497935677589,37.78297054877708,grid,197.3631409438999,61.066262919382,39.63757336977904,pla,3.786005977569351,55.98735815931747,24.372524792762647,1.170921865814864
0.09445063174115606,4.226876097442957,36.30520920286407,honeycomb,203.4930267346287,64.93416399100582,123.80308880368567,pla,26.351161475846254,166.45189774107618,13.59201833409734,1.2634638226348138
0.05396326236694144,9.847365314138482,46.9626003325651,grid,219.9764304418862,79.40138939793022,61.23333433659851,abs,95.68774179137326,83.6823523059871,29.84594662778614,1.8705123125359608
0.1452210708849199,6.808423371442587,9.465036558353807,honeycomb,226.15343124268102,64.20276086126785,65.03880154171591,pla,29.36340540324108,143.14685444955447,18.007656103373407,1.7773702323603446
0.028282943286477864,0.9796102827471544,82.09052588839512,grid,228.54875622981956,70.46832344794076,39.17287754322785,abs,49.93568295696359,47.05200887528997,8.21249974279405,0.8930233446171438
0.09443301084339259,0.6541371207260721,42.138066187660165,grid,219.31190885753347,59.638291327167536,119.77242821186098,pla,-2.9984512408567876,122.71074317421069,16.30119490300467,1.0965186385728678
0.1456859734056992,6.007613215715845,38.69298751145138,honeycomb,215.15156969368655,73.8553396348378,60.735288287653724,abs,74.80308671657382,169.7853832764276,21.926016516972176,2.3052561231682955
0.10015728655516723,3.9108278937867325,90.3161543963115,grid,214.8040772918977,74.51056418070232,119.43418251941618,abs,76.75821530584463,134.63023370436687,33.452764213810354,2.707609152153224
0.021636480566103882,9.07390576177644,65.60178005599006,honeycomb,214.8644209398142,74.10541688752056,44.06443244555775,abs,74.84484929465444,33.59369858186945,26.350638578716154,1.3037593405937196
0.016666831306026197,8.379950323616933,91.9829270559917,honeycomb,218.27857023256007,59.7381254869821,38.78904137139863,pla,0.32462046289251745,35.116345982135826,18.066362408230003,1.1540613413610794
0.0238511796305209,9.677781314365422,39.98777657678212,grid,204.23822832344882,60.641132307626826,41.26722541186527,abs,3.1593569854360344,45.13138276517614,23.709501290285797,1.1754782014179892
0.20377540575281208,2.593646135700828,83.31635916179059,honeycomb,249.2621810406752,80.28355987514131,42.98518280951327,abs,103.14879145331903,363.95488272741716,19.899121405053904,1.1167798797145312
0.15188725158894878,6.106972130932464,45.84442138080695,grid,215.8887437560429,73.80795555073828,63.63225571001431,abs,78.67210781111207,169.16828623332236,21.82913737445812,2.3750564926313356
0.20070343918311262,9.095124621654168,94.64849515991061,honeycomb,223.42855380586232,63.727128082823754,34.818597004336226,abs,18.501476810254058,270.57867763988776,31.69892915583746,3.0688587697744363
0.15248330102815733,4.157667652275386,44.531896600847546,grid,203.69757169632695,64.50437989140518,55.7115395412618,pla,20.61194120518396,220.64100957068973,24.802494260826315,1.7787884121289848
0.15407164006170057,7.174509426833983,79.93583598510527,honeycomb,249.47498675242886,80.66639103089216,59.41260546166841,pla,100.38682956046246,324.60562207148564,14.654087384876133,0.7170901719408015
0.1994149395596138,2.834811816333243,80.92858360106844,grid,250.9491254477618,79.61826243593772,42.20402747006174,pla,100.65842361535825,354.9815022394432,21.988488191384725,1.0893461663019297
0.008542480941070277,10.024794396928652,42.0871468446609,grid,200.87326877935348,60.2986300610065,37.43378056246205,abs,-0.7348958217774763,59.07004487842558,23.303656822307573,1.0468487301498084
0.2034848534411958,9.23541901828885,91.10836311644641,grid,225.6649988979101,66.29374524379506,38.11954931405809,abs,24.75559865609611,276.7339777760479,34.846049647992004,2.9030164904595064
0.01654108686459628,1.2124164688213355,79.10636250344382,grid,229.81668724124307,69.88916140448758,39.21245146299561,abs,51.26445881182902,46.838540105679186,6.952360212644875,0.7856812745236954
0.15753887037064887,3.7668533970760176,53.670003966394226,honeycomb,221.4730427771007,59.241879110986744,54.337309606370546,abs,3.9483036343738718,175.6689255793184,26.676359575452082,2.363332951772205
0.058934787616902275,10.492640768294853,52.599468903178774,grid,219.08387596884535,79.6986275448897,57.743267951374904,abs,101.51355095745681,90.59206449657057,27.897170130296438,2.097235381249884
0.20238143338089684,6.713380525950255,29.78171409808392,honeycomb,228.3482247150422,70.57952020176883,40.07533580579603,abs,51.46631242323401,301.72080409541627,28.377330128101207,2.282268243178388
0.10243895332003482,3.3715047369389315,50.9556617210368,grid,212.68197881980555,70.15177772755736,120.84323768499296,abs,49.10599155054156,139.8507407819523,18.41534942273536,1.7218160915293677
0.030087482670718077,7.995941363815448,41.36536683433594,grid,220.5620247936937,80.16516878693865,45.02651941118637,abs,95.82948560833603,31.401564875762972,25.854709104934603,1.8850844327205796
0.055012733639075204,9.86770951575058,90.17090469471604,grid,199.2103258711027,60.9496184794973,57.465603512584444,abs,-2.248393704934622,130.12997021643295,27.705863112699582,2.1649045182845867
0.2069568829826804,5.305410902324049,90.88841887796735,grid,241.01386554583573,74.67685645808395,35.107283912650786,abs,69.52931501482468,360.15578962600995,28.106220925144903,1.695127442979451
0.06568565977140453,9.99148164027158,84.9248557277804,grid,201.33542401773798,60.499996093812854,62.105360226049406,pla,-1.7662138356547323,120.4351755132727,29.106766193337783,2.294662503456615
0.09520940406596831,1.761968157036884,30.896702494520895,grid,227.29414756079174,65.61801856749484,119.46697524143562,abs,21.66664848059222,153.16309362835892,11.146173411040767,1.054654228780926
0.09550907576540224,8.681446728901342,77.92727961894654,honeycomb,240.4825270926517,75.6287364171763,122.41016087944418,abs,76.94081554124786,331.5918958427765,19.900512778877054,0.7630685248048367
0.150455037625769,0.9661220823864093,50.885407740914715,honeycomb,239.96446061318466,75.48643864513218,58.68215243884604,abs,77.1492192185674,281.63397877517457,8.267558600642523,0.5543549835493558
0.05533530011840272,10.107482675076115,48.63680622123341,grid,226.66425160090162,69.22118547582039,61.69173445485803,pla,51.42917187440417,97.86894831297082,17.500183341670855,1.204688057869348
0.058167861274933695,2.0666640390222804,20.219453950474165,honeycomb,224.540825789884,63.75178139494891,68.25834126603671,pla,22.388797484900447,81.10801497730846,11.464809481678632,1.5177140661099708
0.007292238734898961,8.00658033487618,87.6163029340422,honeycomb,220.749969266996,60.60472124738946,37.81007952677791,abs,-1.7639093215833452,9.63087893030816,17.379201171248784,1.1485772275062112
0.19958685845414256,7.2098180050708605,43.313652199773294,grid,213.97314140322828,74.40224477312503,40.79212153600138,abs,78.17742098443395,246.32749513006115,28.078776072005777,3.1206473330996833
0.05633069232498698,5.826662808068039,76.83815431910232,honeycomb,218.25243369160304,58.750813151576764,58.732585688564704,pla,-6.573898573907623,74.27586657010488,37.33044623646256,2.5417863883816225
0.012738201728476232,1.0985946856296551,81.05893182188403,grid,227.84277463118732,70.5704013080802,37.04946794394927,abs,45.39798534838761,41.225219354671836,7.165952878856272,0.8375463080820823
0.06167032865877629,9.673651907607912,50.40923117537733,honeycomb,231.23932563826827,69.71968686770467,63.480869581480626,pla,53.88024970550827,124.44731623203465,16.581472632551737,1.318466711670273
0.10241919777872836,0.8404983732900996,26.858633230290135,honeycomb,223.25437345239393,79.35329207387649,124.7705232119508,abs,99.66006286756921,123.46954986747652,14.191350456929108,1.4778905187293276
0.025785606044524942,5.304998141673735,4.879820001110766,honeycomb,204.38610342242956,65.09603294440439,38.941243379648526,abs,26.751526794568317,50.52144847516947,12.784357370570238,1.260816203886341
0.1520750759247253,7.06887056010584,11.209220831285222,honeycomb,225.59158729315791,64.89523171468382,61.66564324382272,abs,25.798350817642277,160.7960517291848,19.80499918404252,1.8189291586517502
0.09717999209960612,0.8617947015098066,52.37686186404387,honeycomb,232.46916792199286,70.8697626151724,116.31421107784375,pla,50.82998084094429,271.2871059917327,9.38606184784924,0.9564691438930839
0.10993631546790833,1.8719318117453596,61.64998241085463,honeycomb,246.29557022331431,81.36200450496227,126.84551803956268,abs,92.98972119026905,379.4604958752604,7.2826232505910244,0.3169778277254927
0.16376876920647176,9.924926041148126,31.144119481604413,honeycomb,213.33113696591099,69.35769749249773,60.77759884592503,pla,47.29020619532609,163.5139165745908,24.68599764657385,2.014071092075605
0.05871365198027757,10.113412198181283,90.82736696460468,honeycomb,201.8913516631678,58.07419713548831,60.92953770790999,abs,-5.039539203080546,111.73422239237743,26.45281721184252,2.195767838287385
0.2082337376296649,5.613614151637073,62.25957125334442,grid,201.78874798483844,60.48967974853925,41.32171571205794,abs,0.7296222852250988,316.06021885032993,27.010851400541284,2.676512081852664
0.0639679857960529,10.176188534575509,48.726776277439704,honeycomb,229.83383578149383,70.01424270733305,61.59385238851151,pla,46.878373307959166,106.2670483535333,16.810108381096665,1.3216194345113121
0.1520189394322535,2.5463291328277404,83.29282801825399,honeycomb,201.58103262556511,60.58079096420401,59.1225946948021,abs,-10.021249704362916,204.87445067568672,31.98379047105507,2.8886434462429804
0.10147025297687534,0.9833899497927955,52.25681609468555,honeycomb,199.83337058201516,61.03145369860522,119.59112785750594,pla,1.8345831905218524,179.8786834635354,11.049553743124763,1.6910024537203348
0.10782378292143453,0.7112846241000181,49.26911051738795,grid,199.7892846488263,60.32919722779292,118.39225750796938,abs,4.646333170596787,165.5751628570049,11.942026422986364,1.6910898491808608
0.08353520979436582,1.3690929313582856,47.88549892058187,grid,201.46465263610523,59.89993219948613,119.18368395988374,abs,4.327749202301793,164.4670574877936,11.006862129623974,1.7270013809466054
0.14149741181407444,3.491532420028002,52.12340173561653,grid,204.35370507999755,65.32822977384649,63.98752952876159,abs,23.620050714680445,225.98112211404887,23.60576749625487,1.7849766703183396
0.0979952978595026,2.4954774960479407,59.778614629692896,honeycomb,249.11868002347276,80.82891659203383,121.43284319074986,abs,107.72605280229043,359.95709913279666,7.754201875914579,0.2724336315134417
0.055289504737784746,10.166003916524451,46.005289867996716,honeycomb,219.09623158492056,81.50660174747783,59.03755850729116,pla,97.92399080336496,72.56197369489313,28.642456103648865,2.0147346731766484
0.06342895643474342,3.265504324191348,51.10577216199367,grid,245.6411125334718,81.14045227887812,62.448368167353976,abs,102.91690394591699,218.3932557980223,9.498171710356585,0.950253764267281
0.15243978768179156,0.904755995017423,9.561772697803644,grid,222.23309159653311,81.05854559087945,60.21206065739642,pla,102.10274259389654,167.92607906020265,2.4231627498215786,0.6806441201494183
0.08911687843797422,3.1105180351559154,53.8471080882121,honeycomb,212.04713081861,69.89057686517059,124.43073018341451,pla,48.65843228204965,137.47150983843716,16.8736715238653,1.9096501492138327
0.05039568418143692,3.1734896116439297,40.46391078172219,grid,204.93412688209665,64.24581795340927,60.030622119652236,pla,29.403698825329357,151.24081145858005,23.31585530048232,1.9906497428439447
0.10352383924028204,4.088762793601331,37.197182342032306,honeycomb,203.81563471984197,64.9223521293252,118.81691020290084,abs,21.4195332891152,163.71598117331715,11.470873370602979,1.1966712779393556
0.02887822394400208,4.228675760703674,72.7141785028817,grid,240.60526859957227,74.16453870686162,36.10419169852119,pla,69.53107641315717,69.50310863951583,10.231216104885888,0.44268369645781314
0.20014337895544043,7.578833382373893,41.11475997722024,grid,214.45383525292112,74.62705879591444,43.96324744143812,abs,67.54202823734545,247.42252279047233,28.354252394112066,3.102064588946445
0.016572438391903987,8.214756533068424,91.12349576464119,honeycomb,219.01106860082,60.74196223288555,44.14959206123859,pla,6.024365449957066,30.39402101813117,17.112322518510798,1.1371279737998479
0.15144507302263366,9.749671502694262,26.247300345379873,honeycomb,210.90595746093257,70.45624150469948,62.50350940886208,pla,54.94641919884445,172.5001749856253,27.21395811644579,2.0962004818033404
0.14799708053210447,3.1304173336606143,80.85247502726372,grid,199.50665206872642,59.769163542331874,59.32395427736513,abs,-7.749482944504857,170.32665209426546,33.40466551256287,2.717408370689862
0.06397567319204249,10.147456724975704,43.17019946484038,honeycomb,221.40939122175882,80.01982363575118,66.20335126389618,abs,102.07260829360906,74.26951540333307,28.494067493349494,1.8532364296091086
0.07123272999791042,3.1922416966020437,34.80346682331813,honeycomb,203.45249662320145,64.05295692322623,59.89980897410062,pla,25.63488418764588,152.52723530931775,23.161801436998985,1.8512931636527783
0.06897288557393007,9.77758026131058,52.303134522612524,grid,230.0248761075468,70.08220724547067,61.51461019577391,abs,51.2280686840202,124.65160509302275,15.453778521563938,1.2715927634406339
0.05372007236555683,2.781167205570374,16.972186494466794,grid,224.40590681541158,64.57913237376631,56.561126691443995,abs,24.279461319306193,81.8523364516528,13.450090772689826,1.4001764576490319
0.14814352729194,5.504161942560602,48.80862301460148,honeycomb,229.61376846847742,71.4464881215978,62.25089998995736,pla,50.831158965619046,217.09946962077416,18.547822240199302,1.3306074056330546
0.02073659570956565,8.617005007032503,66.98021701266275,grid,218.12294188483287,75.19685548745815,40.651624560670854,abs,76.02575085803743,32.50886941406828,27.289654125702768,1.2089322703269807
0.1502142723748462,6.720051484308419,78.0990823422872,grid,250.68270704801802,80.66760648715022,58.41242206891437,pla,104.42037798768641,336.11219643881833,12.82448847162242,0.8336377563517452
0.2117659243429973,9.034354243555146,89.88838722905919,grid,225.06514297339885,65.84048336745374,49.99843233935148,abs,28.25759806281059,269.9187938464375,33.42765248700003,2.978557697078448
0.10027762198208907,4.017008360775132,36.197058191305295,grid,203.4024404836235,64.96241572528122,120.47300441933332,abs,26.093887971606534,193.2991303278935,9.694965693744045,1.2516055511927688
0.15410189641573313,6.696749859909097,80.64773984614055,honeycomb,250.79897883115694,80.30222717047357,60.675885903201866,abs,96.79964157023792,333.44974796290654,13.839570168533077,0.8026961201797185
0.20318473049596858,6.794601255172101,32.741562536677364,honeycomb,231.13297044442993,70.69655916398169,38.88690339747506,pla,46.17786328579227,296.528451919402,27.175611772224006,2.1944871801252117
0.14798466843408734,3.9972231531267943,49.1488254431667,grid,221.41975154259427,59.94896588696329,63.05675634104088,pla,-4.032296961914291,160.28279052122204,25.682954899573513,2.1636573360853784
0.009656490941738885,0.8098918304033338,82.126796716521,grid,232.16064679023478,70.55293266743894,39.03738568659414,abs,47.154236706708126,42.64095299566899,8.30798749863376,0.8383632263351843
0.06963871186145701,9.97086740064837,90.43603379601656,grid,197.60280728516827,58.90911465440141,57.15355848878397,pla,0.10150051227364103,130.5730102640513,28.757032804756957,2.1787878279906407
0.020934441515894412,10.022326033417178,41.11878081546864,grid,198.3738012864382,59.89816118987,41.632738618421065,pla,-5.025297472753591,59.244009611253446,24.159977201696716,1.27082572421336
0.09401195777843004,1.088169977026715,49.77879379902138,grid,200.86745652512454,59.38716383092806,125.06759606897799,pla,-2.749922435781862,173.24575304015568,11.957225328475706,1.527241338464575
0.09656702522895406,3.6768185246987097,92.1141952493732,honeycomb,216.91722816654897,74.42501089899415,117.08609789595143,pla,79.32834046835703,132.85519344201208,32.74943496461734,2.818402017023025
0.20333001444391507,5.249722955601233,60.63810815880499,honeycomb,209.79800212193967,70.61436741991118,43.53962073545465,abs,54.97456333521272,283.2132195781518,29.005331406674586,3.0288686884920404
0.15257079351483896,7.146042933442998,11.274038419596685,grid,221.88232356061692,66.03135708906967,57.406224007390485,pla,30.206309292862684,166.3116644902537,18.379711355516413,1.7928435764633899
0.0849878190094161,2.942271656898564,48.818494891466194,honeycomb,208.48786368735932,68.58820981327638,124.1441927248162,pla,51.29499651538944,121.97711726828709,19.23254458498745,1.7230253417133405
0.20557825422227813,2.835311692883337,80.32688220533403,honeycomb,249.6292959732133,78.8792126162509,39.483278592760634,abs,101.72905304436189,352.828255124272,21.017173467018235,1.279194764100707
0.20111717483797223,3.309955083795886,58.72542285661914,grid,219.7206690272288,80.00410915358442,44.82798507523099,pla,99.14395181399317,217.79786325220394,26.031989791765977,3.091220852525955
0.015234704518683898,7.540098989477173,36.065353677031496,grid,219.27056930111698,79.91534450991062,40.44053449410996,pla,100.5310381494316,36.720753986891424,24.629557741388716,1.7785819845322888
0.19702478308837704,3.770169504153197,19.79708395582721,grid,205.2510587042062,64.80683231539507,46.14550046473709,abs,29.688004884880858,260.27879573370006,14.16829560266853,1.7610520868955342
0.011149787556233227,9.773512620246896,8.616922132726769,grid,211.71540117840672,68.5588363114313,43.27522200909175,abs,51.021462491035955,26.43144202618096,14.417697217816295,1.531134076446657
0.09602965092414228,4.147325832697451,89.22581143085749,grid,217.08237555309833,73.75342724894766,120.97815166671197,pla,76.54009540616849,125.67423069384012,34.03131526591317,2.8633765281177856
0.012784624574575819,8.791381582135832,72.67215768630454,grid,216.4575271988128,74.80201099208115,38.75744449495121,abs,78.04067566658955,27.248261466672144,27.516453462919305,1.341326974565987
0.019697511450300943,0.7301264122388136,80.45013920891523,honeycomb,228.85547314683842,70.92901562303865,44.40575565045756,pla,49.21192188410434,23.653699868791627,8.12355570173852,0.6155127521534215
0.05273093756126196,3.0715550632862323,50.42850141989459,grid,248.8279958230659,79.45744427551054,58.94421840021664,pla,98.81508673440874,207.00016409638405,10.012155806448266,0.967203619563068
0.055261135282689104,10.34053890201598,49.487570208625954,grid,217.9356624567895,79.32767099075129,63.547086222402584,pla,99.3513781886881,95.61539062703145,29.042308661450125,1.9097299218991874
0.06478004720664783,10.062032269211231,51.707629855151175,grid,229.8147702393148,71.5796399171963,59.52648427920485,abs,55.42769529622208,102.80793133202266,15.834185995561642,1.2605556130897153
0.012832478439104695,9.657825429734984,38.98351017740281,honeycomb,199.48969356906497,60.017110685199725,39.114578033149456,pla,-2.048188193371476,66.08909738644994,22.53430031789956,0.9820593856997542
0.05858909904237623,10.031777819835973,52.03829381313307,honeycomb,221.26232274645807,81.43219188685241,64.70410843270142,pla,96.91145715850149,78.73611064094544,29.774798740264487,2.1972263926421465
0.02190676688555504,8.894632219844755,74.97038562465279,grid,212.64068262499597,74.48583982487324,40.9999266188206,pla,79.00060020102705,18.043017073542998,27.18827695396446,1.5472427812044114
0.030103071982723873,8.350829078691666,39.48846207523656,grid,219.39251089584747,80.00886328446579,40.64981822146809,abs,101.79867558003937,37.404987810691715,24.83793192819422,1.6184078251274003
0.10547178378842971,2.824701197761295,48.361799378569174,grid,210.46048848109606,69.93118273273922,118.68474085486964,abs,49.401861283423706,130.23070077260707,18.07067111951282,1.7377161892626436
0.1430977642240678,6.842842011050031,8.2035300098161,grid,225.7532823351676,65.24851042714386,57.10878267117552,pla,29.96453886302947,156.15163100532166,20.097529241929323,1.758397510970612
0.20448246739144446,2.9687320479417822,84.74615122840514,grid,248.77538729958098,80.71226127929832,40.082870086139565,abs,94.69023811497087,375.6229736947749,21.04589439851269,1.1139049486421326
0.057175545204887254,10.426170958966035,91.6536664580773,honeycomb,197.45257857149522,60.238829678489274,58.75624707775384,abs,1.769780221850455,109.90025787823244,25.596187737250922,2.1243058521919522
0.19834194539298328,2.5489209518340434,80.14551486225865,honeycomb,250.0288873751242,78.85505652542594,41.29028872198053,abs,104.50284044885805,380.20497897797867,21.32841592751921,0.985263801192775
0.07009744910529665,9.848025209507261,89.98865894847225,honeycomb,199.3722500430443,59.24614980931644,59.831737033674635,pla,-4.5784275921372,137.46372299700363,27.22283808727313,2.2808925712818273
0.0974446950657917,1.3430973727916427,32.81280184564671,grid,219.94794712468504,79.58177213719146,117.62909289532317,pla,102.16314016365672,110.29400882726057,14.30330166391739,1.4653790980366572
0.1053198315014141,0.5085004152800509,46.77676686870587,grid,199.056733171781,60.90770549862303,120.47160168215021,abs,4.799421873289338,193.36839724768348,11.805598247772462,1.72035461337174
0.08654126487415838,1.09006383164451,32.791643912303336,honeycomb,218.5034516819431,80.40398293957824,117.99704429754874,pla,103.68294509957117,146.09199334484583,13.776031328986415,1.478736145956055
0.029737884700688652,6.234011431615703,92.24714741673162,grid,250.12584214740755,78.76604676228564,37.836798564107774,abs,96.89176060131646,93.27094294587936,6.381051876116281,0.5846183341486528
0.019144842592352274,5.991612898378789,90.59543502751879,honeycomb,250.40217705370318,79.24973725552378,40.449581931799024,abs,105.24921235379327,87.69962782292393,3.452236031507693,0.7033420464181325
0.14714819970280432,7.395173897370042,80.66129380666241,honeycomb,249.7843955083758,80.74395343291278,59.76054228467983,abs,98.6649399244033,312.31217220478555,13.726529767728639,0.7662497133015231
0.1647693200376904,6.816118667062943,79.86239938143241,honeycomb,247.92561716698205,78.58075994766217,60.13355782988637,pla,96.8690926911793,316.2161472132419,12.7714207067144,0.8814833808474339
0.10034379257329706,1.0124721750724492,53.15731321747314,honeycomb,199.67378302892948,61.08815089089085,115.08812658316414,pla,5.218773900956186,179.86589341066065,10.223833773102566,1.4818790699394533
0.034764591687922154,5.2538604570616965,9.410213432364753,grid,203.45915930119463,64.82857312403303,40.75369094100402,pla,18.47284851984265,50.16164499772147,12.867609137029316,1.3434227006138195
0.021804655386358986,6.630197991186469,86.00483141445702,honeycomb,227.2044652273468,65.04215209336353,37.06352217650265,abs,25.25707144707923,36.61146453243115,17.16857819749601,1.4450045622290915
0.01148308552242127,10.08146781127386,10.556864007296832,honeycomb,211.8373261220238,71.50919974122417,39.78624416238241,pla,48.934988138874814,15.419964026935467,12.063760785606554,1.5223804685098132
0.10739318765181191,8.814676136141836,80.5846825627627,honeycomb,243.68658042084803,76.80385335869639,121.47039273110686,abs,79.33388249371396,291.28765901824397,18.339929635794583,0.7179045989156407
0.04912749879124446,6.557590933068571,79.59877983381818,grid,221.31763144503572,59.36472686164425,61.901129363862346,abs,-4.245403343252178,82.13716807528748,37.29953279887166,2.478174096363898
0.06750542098107068,6.142820262037019,83.74723821354657,grid,223.0346616455922,60.53097124220806,58.76092633311833,pla,-0.0072831008595453575,60.52729696721134,36.986346853752664,2.3052378507365425
